Div,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,BOH,BOD,BOA
E0,West Ham,Newcastle,1,2,5,13,1,8,2.38,3.25,3.1
E0,Wigan,Bolton,1,1,15,9,9,2,2.38,3.25,3.1
E0,Liverpool,Blackburn,2,1,17,4,10,2,1.67,3.6,5.5
E0,Man City,Arsenal,0,3,9,12,6,8,2.5,3.2,2.9
E0,Stoke,Man United,1,2,6,12,2,5,5.5,3.75,1.67
E0,Arsenal,West Ham,1,0,20,6,13,3,1.17,7,17
E0,Blackburn,Chelsea,1,2,13,16,6,9,7.5,4.33,1.44
E0,Everton,Stoke,1,0,18,9,10,1,1.57,3.75,6.5
E0,Fulham,Wigan,2,0,15,8,9,3,1.91,3.4,4.2
E0,Man United,Tottenham,2,0,18,11,10,5,1.57,4,6
E0,Wolves,Man City,2,1,10,17,6,9,5.5,3.4,1.73
E0,Aston Villa,Birmingham,0,0,7,10,3,6,1.8,3.6,4.5
E0,Bolton,Liverpool,0,1,14,10,10,4,3.4,3.25,2.2
E0,Newcastle,Sunderland,5,1,16,11,12,5,2.2,3.2,3.5
E0,Blackpool,West Brom,2,1,21,12,8,5,2.9,3.25,2.5
E0,Birmingham,West Ham,2,2,8,16,5,8,1.91,3.4,4.2
E0,Blackburn,Wigan,2,1,10,16,3,10,1.8,3.6,4.5
E0,Blackpool,Everton,2,2,11,20,8,14,4.5,3.6,1.8
E0,Bolton,Tottenham,4,2,18,11,8,6,3,3.3,2.4
E0,Fulham,Aston Villa,1,1,14,15,10,8,2.2,3.25,3.4
E0,Man United,Wolves,2,1,14,8,10,6,1.22,6,15
E0,Sunderland,Stoke,2,0,14,11,7,5,2.1,3.2,3.75
E0,Arsenal,Newcastle,0,1,11,7,8,2,1.29,5.5,11
E0,Liverpool,Chelsea,2,0,9,11,7,7,3.8,3.4,2
E0,West Brom,Man City,0,2,13,9,7,5,3.6,3.3,2.1
E0,Stoke,Birmingham,3,2,19,14,12,10,2.1,3.2,3.75
E0,Tottenham,Sunderland,1,1,20,8,12,4,1.53,4,6.5
E0,Aston Villa,Blackpool,3,2,19,12,12,6,1.62,3.75,6
E0,Chelsea,Fulham,1,0,19,5,10,3,1.2,6.5,15
E0,Everton,Bolton,1,1,23,10,12,5,1.62,3.75,6
E0,Man City,Man United,0,0,6,7,4,4,2.63,3.25,2.75
E0,Newcastle,Blackburn,1,2,9,7,3,5,1.91,3.4,4.2
E0,West Ham,West Brom,2,2,8,14,5,6,2.3,3.25,3.2
E0,Wigan,Liverpool,1,1,10,8,8,3,4.75,3.6,1.75
E0,Wolves,Arsenal,0,2,14,12,7,8,5.5,3.6,1.67
E0,Aston Villa,Man United,2,2,12,16,6,10,4.5,3.6,1.8
E0,Man City,Birmingham,0,0,21,5,11,3,1.4,4.5,8.5
E0,Newcastle,Fulham,0,0,13,10,7,8,1.91,3.4,4.2
E0,Stoke,Liverpool,2,0,14,10,7,6,3.75,3.25,2.1
E0,Tottenham,Blackburn,4,2,20,12,12,8,1.57,3.8,6.5
E0,West Ham,Blackpool,0,0,17,16,4,5,1.91,3.6,4
E0,Wigan,West Brom,1,0,13,12,4,6,2.5,3.25,2.88
E0,Wolves,Bolton,2,3,10,13,6,7,2.4,3.1,3.2
E0,Chelsea,Sunderland,0,3,14,19,7,9,1.22,5.75,15
E0,Everton,Arsenal,1,2,14,13,7,8,3.4,3.3,2.2
E0,Arsenal,Tottenham,2,3,12,10,7,6,1.62,4,5.5
E0,Birmingham,Chelsea,1,0,1,24,1,9,5,3.6,1.73
E0,Blackpool,Wolves,2,1,13,19,9,10,2.5,3.3,2.88
E0,Bolton,Newcastle,5,1,18,6,9,1,2.1,3.3,3.6
E0,Liverpool,West Ham,3,0,19,6,11,1,1.57,3.8,6.5
E0,Man United,Wigan,2,0,17,10,12,4,1.22,6,15
E0,West Brom,Stoke,0,3,15,6,8,4,2.2,3.2,3.5
E0,Blackburn,Aston Villa,2,0,14,16,5,11,2.3,3.25,3.25
E0,Fulham,Man City,1,4,9,11,3,8,3.2,3.1,2.4
E0,Sunderland,Everton,2,2,13,10,8,8,2.6,3.2,2.8
E0,Aston Villa,Arsenal,2,4,6,17,4,10,3.4,3.3,2.2
E0,Bolton,Blackpool,2,2,24,16,14,10,1.57,4.2,5.5
E0,Everton,West Brom,1,4,12,7,4,3,1.57,3.8,6.5
E0,Fulham,Birmingham,1,1,11,7,7,3,2,3.3,4
E0,Man United,Blackburn,7,1,15,3,11,2,1.25,5.5,13
E0,Stoke,Man City,1,1,16,9,9,4,3.4,3.25,2.2
E0,West Ham,Wigan,3,1,15,10,9,10,2,3.5,3.75
E0,Wolves,Sunderland,3,2,14,15,8,9,2.6,3.2,2.8
E0,Newcastle,Chelsea,1,1,5,17,3,13,5,3.6,1.73
E0,Tottenham,Liverpool,2,1,20,12,13,8,2,3.4,3.8
E0,Arsenal,Fulham,2,1,15,11,9,7,1.29,5.25,12
E0,Birmingham,Tottenham,1,1,13,10,5,5,3.5,3.4,2.1
E0,Blackburn,Wolves,3,0,10,10,7,7,1.73,3.6,5
E0,Chelsea,Everton,1,1,12,16,5,7,1.36,4.75,9
E0,Man City,Bolton,1,0,19,7,10,2,1.53,4,6.5
E0,Wigan,Stoke,2,2,15,11,8,7,2.75,3.2,2.63
E0,Sunderland,West Ham,1,0,17,8,12,2,1.83,3.5,4.5
E0,West Brom,Newcastle,3,1,20,11,12,7,2.25,3.3,3.25
E0,Liverpool,Aston Villa,3,0,12,5,7,2,1.62,3.75,6
E0,Aston Villa,West Brom,2,1,6,11,3,4,2.1,3.3,3.6
E0,Everton,Wigan,0,0,16,5,8,4,1.4,4.5,9
E0,Fulham,Sunderland,0,0,14,11,13,2,2.2,3.25,3.4
E0,Newcastle,Liverpool,3,1,8,16,5,7,3.8,3.4,2
E0,Stoke,Blackpool,0,1,16,10,5,5,1.62,4,5.5
E0,West Ham,Man City,1,3,13,12,3,7,4.5,3.6,1.8
E0,Bolton,Blackburn,2,1,12,16,7,11,2,3.3,4
E0,Tottenham,Chelsea,1,1,10,13,3,7,2.8,3.25,2.6
E0,Wolves,Birmingham,1,0,14,3,9,0,2.4,3.25,3
E0,Man United,Arsenal,1,0,14,11,10,6,2,3.4,3.8
E0,Blackburn,West Ham,1,1,13,11,5,3,1.8,3.6,4.5
E0,Sunderland,Bolton,1,0,13,12,5,8,2.2,3.2,3.5
E0,Man City,Everton,1,2,25,4,15,3,1.73,3.6,5
E0,Aston Villa,Tottenham,1,2,26,13,15,8,3.2,3.3,2.3
E0,Blackburn,Stoke,0,2,12,11,8,9,2.3,3.2,3.2
E0,Bolton,West Brom,2,0,12,15,8,9,2.1,3.25,3.75
E0,Fulham,West Ham,1,3,13,10,6,7,1.91,3.4,4.2
E0,Man United,Sunderland,2,0,14,6,10,2,1.29,5.5,11
E0,Newcastle,Man City,1,3,20,9,10,6,3.25,3.25,2.25
E0,Wolves,Wigan,1,2,8,13,4,8,2.1,3.3,3.6
E0,Arsenal,Chelsea,3,1,10,10,8,4,2.63,3.2,2.75
E0,Birmingham,Man United,1,1,8,10,3,4,6.5,4.33,1.5
E0,Man City,Aston Villa,4,0,11,9,8,4,1.44,4.2,8
E0,Stoke,Fulham,0,2,14,4,8,3,1.83,3.4,4.75
E0,Sunderland,Blackpool,0,2,32,9,16,4,1.62,3.75,6
E0,Tottenham,Newcastle,2,0,13,12,8,8,1.53,4,6.5
E0,West Brom,Blackburn,1,3,21,6,11,4,1.83,3.5,4.5
E0,West Ham,Everton,1,1,11,13,2,5,3.4,3.2,2.25
E0,Chelsea,Bolton,1,0,12,6,7,2,1.29,5.5,11
E0,Liverpool,Wolves,0,1,9,7,5,3,1.33,5,10
E0,Wigan,Arsenal,2,2,7,15,5,9,6.5,4.2,1.5
E0,Birmingham,Arsenal,0,3,2,18,1,11,5.5,3.6,1.67
E0,Liverpool,Bolton,2,1,16,10,7,4,1.7,3.75,5
E0,Man City,Blackpool,1,0,15,8,4,6,1.29,5.5,10
E0,Stoke,Everton,2,0,7,15,3,10,2.63,3.2,2.75
E0,Sunderland,Blackburn,3,0,13,11,7,3,1.83,3.5,4.5
E0,Tottenham,Fulham,1,0,13,12,9,4,1.4,4.5,8.5
E0,West Brom,Man United,1,2,17,5,8,3,6,4.2,1.53
E0,West Ham,Wolves,2,0,11,15,6,10,2,3.4,3.8
E0,Chelsea,Aston Villa,3,3,15,16,10,10,1.25,5.5,13
E0,Wigan,Newcastle,0,1,9,13,4,5,2.5,3.2,2.9
E0,Blackpool,Birmingham,1,2,19,11,13,7,2.3,3.25,3.25
E0,Fulham,West Brom,3,0,12,12,6,4,2.2,3.25,3.4
E0,Man United,Stoke,2,1,18,5,7,1,1.25,5.75,12
E0,Arsenal,Man City,0,0,13,5,8,0,1.91,3.6,4
E0,Aston Villa,Sunderland,0,1,8,11,2,5,2.2,3.25,3.4
E0,Blackburn,Liverpool,3,1,10,13,4,9,3.4,3.25,2.2
E0,Bolton,Wigan,1,1,14,10,7,7,1.73,3.6,5
E0,Everton,Tottenham,2,1,19,13,12,5,2.63,3.25,2.75
E0,Newcastle,West Ham,5,0,11,13,7,6,1.83,3.6,4.33
E0,Wolves,Chelsea,1,0,3,17,2,8,8,4.2,1.44
E0,Blackpool,Liverpool,2,1,13,10,9,6,3.8,3.75,1.91
E0,Chelsea,Blackburn,2,0,27,3,11,2,1.29,5.5,11
E0,Man City,Wolves,4,3,15,10,12,7,1.33,5,10
E0,Stoke,Bolton,2,0,12,13,5,6,2.1,3.25,3.75
E0,West Brom,Blackpool,3,2,18,9,11,2,1.8,3.6,4.5
E0,West Ham,Arsenal,0,3,7,19,6,13,6,4,1.57
E0,Wigan,Fulham,1,1,8,14,5,5,2.5,3.25,2.88
E0,Birmingham,Aston Villa,1,1,14,13,4,3,2.4,3.2,3.1
E0,Liverpool,Everton,2,2,19,10,14,5,2.2,3.2,3.5
E0,Sunderland,Newcastle,1,1,10,9,7,2,2.2,3.25,3.4
E0,Tottenham,Man United,0,0,16,7,6,4,2.88,3.3,2.5
E0,Arsenal,Wigan,3,0,23,3,15,1,1.2,6.5,15
E0,Aston Villa,Man City,1,0,10,24,8,14,3.5,3.4,2.1
E0,Blackpool,Sunderland,1,2,13,11,7,6,2.5,3.25,2.88
E0,Everton,West Ham,2,2,11,13,6,5,1.5,4,7.5
E0,Fulham,Stoke,2,0,10,9,7,1,2.2,3.2,3.5
E0,Man United,Birmingham,5,0,23,6,9,1,1.2,6.5,15
E0,Newcastle,Tottenham,1,1,13,14,6,9,3.5,3.4,2.1
E0,Wolves,Liverpool,0,3,11,15,4,10,3.4,3.2,2.25
E0,Blackburn,West Brom,2,0,17,24,12,20,2.25,3.3,3.25
E0,Bolton,Chelsea,0,4,11,14,8,11,6,3.75,1.62
E0,Blackpool,Man United,2,3,6,17,4,13,8,5,1.36
E0,Wigan,Aston Villa,1,2,19,11,8,10,3.2,3.25,2.3
E0,Liverpool,Fulham,1,0,11,12,7,8,1.53,3.8,7
E0,Arsenal,Everton,2,1,19,4,10,4,1.4,4.5,8.5
E0,Man United,Aston Villa,3,1,18,9,11,5,1.33,5,9.5
E0,Sunderland,Chelsea,2,4,4,21,3,14,5.5,3.6,1.67
E0,West Brom,Wigan,2,2,21,11,10,7,1.73,3.6,5
E0,Birmingham,Man City,2,2,14,12,7,9,4.5,3.5,1.83
E0,Blackburn,Tottenham,0,1,17,6,9,5,3.25,3.4,2.2
E0,Blackpool,West Ham,1,3,13,12,8,10,2.38,3.3,3
E0,Bolton,Wolves,1,0,13,11,8,5,1.83,3.5,4.5
E0,Fulham,Newcastle,1,0,11,4,9,3,2.1,3.3,3.6
E0,Liverpool,Stoke,2,0,13,6,9,1,1.62,3.75,6
E0,Aston Villa,Fulham,2,2,10,13,5,9,1.91,3.4,4.2
E0,Everton,Blackpool,5,3,23,11,16,7,1.44,4.5,7
E0,Man City,West Brom,3,0,13,17,9,9,1.4,4.5,8.5
E0,Newcastle,Arsenal,4,4,16,13,8,10,5,4,1.67
E0,Stoke,Sunderland,3,2,18,11,9,7,2.1,3.2,3.75
E0,Tottenham,Bolton,2,1,13,8,7,3,1.57,4,6
E0,Wigan,Blackburn,4,3,11,9,7,5,2.5,3.25,2.9
E0,Wolves,Man United,2,1,6,14,5,7,8.5,4.5,1.4
E0,Chelsea,Liverpool,0,1,14,7,4,4,1.62,4,5.5
E0,West Ham,Birmingham,0,1,16,9,9,3,2,3.5,3.75
E0,Arsenal,Wolves,2,0,17,2,8,0,1.22,6,15
E0,Birmingham,Stoke,1,0,10,15,4,5,2.5,3.2,2.9
E0,Blackburn,Newcastle,0,0,4,12,0,6,2.1,3.4,3.5
E0,Blackpool,Aston Villa,1,1,14,7,5,4,3.25,3.4,2.2
E0,Liverpool,Wigan,1,1,13,8,5,2,1.36,4.75,9
E0,Man United,Man City,2,1,11,13,6,8,1.73,3.6,5
E0,Sunderland,Tottenham,1,2,16,11,10,5,2.75,3.25,2.6
E0,West Brom,West Ham,3,3,15,18,11,11,1.91,3.6,4
E0,Bolton,Everton,2,0,11,9,5,4,2.75,3.25,2.6
E0,Fulham,Chelsea,0,0,12,23,8,9,5,3.6,1.73
E0,Birmingham,Newcastle,0,2,11,10,5,7,2.6,3.2,2.8
E0,West Brom,Wolves,1,1,19,6,11,2,1.85,3.4,4.5
E0,Blackpool,Tottenham,3,1,8,25,4,10,4,3.6,1.91
E0,Arsenal,Stoke,1,0,9,7,4,4,1.3,5.25,10
E0,Aston Villa,Blackburn,4,1,17,5,10,2,1.73,3.6,5
E0,Everton,Sunderland,2,0,17,12,9,7,1.73,3.6,5
E0,Newcastle,Bolton,1,1,13,17,6,10,2.1,3.25,3.75
E0,Wigan,Man United,0,4,10,14,4,9,6.5,4,1.53
E0,Wolves,Blackpool,4,0,15,2,11,1,1.83,3.6,4.33
E0,Man City,Fulham,1,1,14,11,4,5,1.5,4,7.5
E0,West Ham,Liverpool,3,1,17,12,11,8,3.4,3.3,2.2
E0,Stoke,West Brom,1,1,6,16,3,11,1.91,3.4,4.2
E0,Chelsea,Man United,2,1,17,12,11,7,2.2,3.2,3.6
E0,Arsenal,Sunderland,0,0,14,6,7,3,1.44,4.33,7.5
E0,Birmingham,West Brom,1,3,9,9,4,5,2.38,3.2,3.1
E0,Bolton,Aston Villa,3,2,15,10,9,6,2.25,3.4,3.2
E0,Fulham,Blackburn,3,2,15,12,11,9,1.73,3.6,5
E0,Man City,Wigan,1,0,7,12,3,5,1.36,4.75,9
E0,Newcastle,Everton,1,2,10,13,8,8,2.6,3.2,2.8
E0,West Ham,Stoke,3,0,15,7,10,5,2.25,3.3,3.25
E0,Liverpool,Man United,3,1,17,12,10,7,2.8,3.2,2.6
E0,Wolves,Tottenham,3,3,13,15,4,10,3,3.3,2.38
E0,Blackpool,Chelsea,1,3,14,18,5,11,10,5.5,1.3
E0,Everton,Birmingham,1,1,17,5,11,3,1.53,4,6.5
E0,Aston Villa,Wolves,0,1,11,8,5,5,1.83,3.5,4.5
E0,Blackburn,Blackpool,2,2,24,8,7,6,1.8,3.6,4.5
E0,Everton,Fulham,2,1,16,12,12,6,2,3.25,4
E0,Man United,Bolton,1,0,14,11,8,6,1.36,4.75,9
E0,Stoke,Newcastle,4,0,8,14,6,9,2.2,3.25,3.4
E0,Tottenham,West Ham,0,0,26,11,14,5,1.57,4,6
E0,West Brom,Arsenal,2,2,4,18,3,11,5,3.6,1.73
E0,Wigan,Birmingham,2,1,16,7,13,4,2.1,3.3,3.6
E0,Chelsea,Man City,2,0,16,5,11,2,1.62,3.75,6
E0,Sunderland,Liverpool,0,2,3,10,1,4,2.63,3.2,2.75
E0,Arsenal,Blackburn,0,0,19,7,11,2,1.25,6,11
E0,Birmingham,Bolton,2,1,9,19,6,12,2.5,3.25,2.88
E0,Everton,Aston Villa,2,2,14,7,7,5,1.83,3.6,4.33
E0,Newcastle,Wolves,4,1,17,13,13,9,1.95,3.4,4
E0,Stoke,Chelsea,1,1,13,20,6,10,5.5,3.6,1.67
E0,West Brom,Liverpool,2,1,17,13,14,9,3,3.3,2.38
E0,West Ham,Man United,2,4,6,18,2,9,4.5,3.6,1.8
E0,Wigan,Tottenham,0,0,14,10,5,6,3,3.25,2.4
E0,Fulham,Blackpool,3,0,13,10,11,6,1.53,4.2,6
E0,Man City,Sunderland,5,0,14,8,12,4,1.5,4,7
E0,Blackburn,Birmingham,1,1,15,6,5,5,2,3.3,4
E0,Bolton,West Ham,3,0,23,14,12,8,2.2,3.25,3.4
E0,Chelsea,Wigan,1,0,21,11,13,7,1.2,6,17
E0,Man United,Fulham,2,0,16,12,12,5,1.44,4.33,7.5
E0,Sunderland,West Brom,2,3,7,12,4,8,2.2,3.2,3.5
E0,Tottenham,Stoke,3,2,9,10,8,5,1.73,3.6,5
E0,Wolves,Everton,0,3,11,9,7,6,2.6,3.25,2.8
E0,Aston Villa,Newcastle,1,0,13,6,7,4,1.83,3.6,4.33
E0,Blackpool,Arsenal,1,3,12,16,6,7,8.5,5,1.36
E0,Liverpool,Man City,3,0,15,13,7,4,2.6,3.2,2.8
E0,Birmingham,Sunderland,2,0,10,15,4,7,2.25,3.2,3.4
E0,Blackpool,Wigan,1,3,14,9,9,5,2.3,3.5,3
E0,Everton,Blackburn,2,0,17,4,7,2,1.67,3.75,5.5
E0,West Brom,Chelsea,1,3,12,19,6,11,5.5,3.6,1.7
E0,West Ham,Aston Villa,1,2,12,21,7,11,2.25,3.3,3.25
E0,Arsenal,Liverpool,1,1,12,9,6,5,1.73,3.6,5
E0,Newcastle,Man United,0,0,12,18,5,8,5.5,3.6,1.67
E0,Chelsea,Birmingham,3,1,17,6,7,3,1.2,6.5,15
E0,Tottenham,Arsenal,3,3,16,13,9,9,2.88,3.4,2.4
E0,Aston Villa,Stoke,1,1,7,4,2,3,1.8,3.6,4.5
E0,Blackpool,Newcastle,1,1,18,9,7,6,2.88,3.5,2.38
E0,Chelsea,West Ham,3,0,16,12,11,7,1.2,6.5,15
E0,Liverpool,Birmingham,5,0,17,10,13,6,1.44,4.33,7.5
E0,Man United,Everton,1,0,21,5,12,3,1.44,4.33,7.5
E0,Sunderland,Wigan,4,2,11,11,7,7,2.1,3.25,3.75
E0,Tottenham,West Brom,2,2,19,10,9,4,1.57,4,6
E0,Wolves,Fulham,1,1,12,15,3,5,2.5,3.25,2.88
E0,Bolton,Arsenal,2,1,11,17,10,7,4.5,3.8,1.75
E0,Blackburn,Man City,0,1,12,10,6,5,3.6,3.3,2.1
E0,Stoke,Wolves,3,0,17,5,8,1,1.8,3.4,5
E0,Fulham,Bolton,3,0,18,14,7,6,1.8,3.5,4.75
E0,Blackburn,Bolton,1,0,17,11,8,3,1.91,3.5,4
E0,Blackpool,Stoke,0,0,11,9,6,6,2.63,3.4,2.63
E0,Chelsea,Tottenham,2,1,16,12,10,7,1.44,4.33,7.5
E0,Sunderland,Fulham,0,3,11,9,7,6,2.6,3.2,2.8
E0,West Brom,Aston Villa,2,1,8,11,4,6,2.38,3.3,3
E0,Wigan,Everton,1,1,13,3,9,3,2.8,3.25,2.6
E0,Arsenal,Man United,1,0,9,11,2,7,2.5,3.25,2.88
E0,Birmingham,Wolves,1,1,8,7,1,2,2.1,3.3,3.6
E0,Liverpool,Newcastle,3,0,9,7,5,3,1.44,4.33,7.5
E0,Man City,West Ham,2,1,19,7,12,4,1.4,4.5,9
E0,Aston Villa,Wigan,1,1,10,7,7,4,1.8,3.6,4.5
E0,Bolton,Sunderland,1,2,17,10,9,6,1.83,3.5,4.5
E0,Everton,Man City,2,1,10,12,6,7,2.7,3.2,2.7
E0,Newcastle,Birmingham,2,1,19,5,14,2,1.91,3.4,4.2
E0,Tottenham,Blackpool,1,1,20,13,11,7,1.3,5.5,10
E0,West Ham,Blackburn,1,1,24,8,15,4,1.95,3.6,3.8
E0,Man United,Chelsea,2,1,13,19,8,11,2.38,3.25,3.1
E0,Stoke,Arsenal,3,1,12,14,7,5,5.5,3.75,1.67
E0,Wolves,West Brom,3,1,14,14,10,6,2.1,3.4,3.5
E0,Fulham,Liverpool,2,5,10,16,7,11,2.88,3.25,2.5
E0,Man City,Tottenham,1,0,7,14,4,7,1.91,3.4,4.2
E0,Blackburn,Man United,1,1,6,9,2,4,5,3.6,1.73
E0,Blackpool,Bolton,4,3,12,17,8,9,2.2,3.4,3.25
E0,Sunderland,Wolves,1,3,14,10,9,6,2.5,3.25,2.88
E0,West Brom,Everton,1,0,14,23,9,10,2.63,3.25,2.75
E0,Arsenal,Aston Villa,1,2,24,8,15,5,1.36,5,8.5
E0,Birmingham,Fulham,0,2,7,18,2,9,2.2,3.25,3.4
E0,Chelsea,Newcastle,2,2,15,13,7,9,1.25,6,11
E0,Liverpool,Tottenham,0,2,10,8,2,4,1.73,3.8,4.75
E0,Wigan,West Ham,3,2,19,13,10,10,2.1,3.4,3.5
E0,Man City,Stoke,3,0,16,4,9,2,1.36,4.75,9
E0,Aston Villa,Liverpool,1,0,10,9,8,4,3.2,3.4,2.25
E0,Bolton,Man City,0,2,16,16,8,10,5,3.75,1.7
E0,Everton,Chelsea,1,0,11,19,3,9,3.1,3.25,2.38
E0,Fulham,Arsenal,2,2,10,12,6,6,3.75,3.6,1.95
E0,Man United,Blackpool,4,2,18,14,11,7,1.6,4,5.5
E0,Newcastle,West Brom,3,3,15,13,10,7,2,3.5,3.75
E0,Stoke,Wigan,0,1,11,11,5,9,2.75,3.6,2.4
