Div,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,BOH,BOD,BOA
E0,Watford,West Ham,2,0,20,8,5,3,2.6,3.4,2.9
E0,West Brom,Leicester,2,3,14,13,6,5,2.9,3.4,2.6
E0,Everton,Sunderland,6,2,15,17,8,9,1.5,4.5,7.5
E0,Southampton,Bournemouth,2,0,11,16,2,2,1.55,4.33,6.5
E0,Tottenham,Aston Villa,3,1,17,13,6,2,1.44,4.75,8
E0,Bournemouth,Newcastle,0,1,20,2,5,1,2.25,3.5,3.4
E0,Leicester,Watford,2,1,12,8,6,4,1.85,3.8,4.5
E0,Man United,West Brom,2,0,13,4,3,0,1.33,5.25,12
E0,Norwich,Swansea,1,0,9,8,5,0,2.45,3.4,3.1
E0,Stoke,Chelsea,1,0,8,19,2,4,3.8,3.6,2.05
E0,Sunderland,Southampton,0,1,9,11,3,4,4.75,3.8,1.8
E0,West Ham,Everton,1,1,16,13,5,4,2.6,3.5,2.8
E0,Arsenal,Tottenham,1,1,10,14,4,4,1.73,4,5
E0,Aston Villa,Man City,0,0,3,13,0,3,7.5,5,1.44
E0,Liverpool,Crystal Palace,1,2,22,9,4,4,1.67,3.8,6
E0,Chelsea,Norwich,1,0,21,4,7,2,1.4,5,9
E0,Everton,Aston Villa,4,0,16,10,9,3,1.57,4.2,6.5
E0,Man City,Liverpool,1,4,11,14,3,9,1.7,4,5.5
E0,Newcastle,Leicester,0,3,9,18,1,7,2.88,3.6,2.5
E0,Southampton,Stoke,0,1,16,16,1,4,1.57,4,7
E0,Swansea,Bournemouth,2,2,11,16,4,4,1.91,3.6,4.5
E0,Watford,Man United,1,2,10,13,5,6,4.33,3.4,2
E0,West Brom,Arsenal,2,1,4,11,1,3,7,4.33,1.53
E0,Tottenham,West Ham,4,1,22,10,12,4,1.57,4.2,6.5
E0,Crystal Palace,Sunderland,0,1,19,12,7,4,1.57,4,7
E0,Aston Villa,Watford,2,3,12,14,6,6,2.75,3.3,2.8
E0,Bournemouth,Everton,3,3,19,11,10,6,2.9,3.6,2.5
E0,Crystal Palace,Newcastle,5,1,19,7,8,2,1.7,3.9,5.5
E0,Leicester,Man United,1,1,7,10,3,2,3.1,3.5,2.4
E0,Man City,Southampton,3,1,16,12,9,8,1.6,4.33,6
E0,Sunderland,Stoke,2,0,18,7,5,3,3.2,3.3,2.45
E0,Liverpool,Swansea,1,0,10,8,2,0,1.44,4.75,8
E0,Norwich,Arsenal,1,1,7,12,2,3,6,4.2,1.62
E0,Tottenham,Chelsea,0,0,9,5,4,1,2.6,3.4,2.9
E0,West Ham,West Brom,1,1,17,7,6,3,2.05,3.5,4
E0,Arsenal,Sunderland,3,1,16,11,7,4,1.29,6,13
E0,Chelsea,Bournemouth,0,1,19,15,6,5,1.36,5.25,9.5
E0,Man United,West Ham,0,0,21,9,1,2,1.44,4.5,9
E0,Southampton,Aston Villa,1,1,23,9,5,2,1.5,4.5,7.5
E0,Stoke,Man City,2,0,7,11,4,4,5.25,4,1.7
E0,Swansea,Leicester,0,3,10,16,2,5,2.7,3.4,2.75
E0,Watford,Norwich,2,0,14,6,7,1,2.15,3.5,3.6
E0,West Brom,Tottenham,1,1,11,9,4,3,4.75,3.6,1.85
E0,Newcastle,Liverpool,2,0,6,10,1,1,5.75,4.33,1.62
E0,Everton,Crystal Palace,1,1,19,14,4,5,2.1,3.6,3.75
E0,Bournemouth,Man United,2,1,11,11,5,5,3.4,3.4,2.3
E0,Crystal Palace,Southampton,1,0,12,15,5,3,2.6,3.3,3
E0,Man City,Swansea,2,1,13,13,5,7,1.3,6,11
E0,Norwich,Everton,1,1,9,15,2,3,2.9,3.5,2.55
E0,Sunderland,Watford,0,1,14,13,2,6,2.9,3.3,2.63
E0,West Ham,Stoke,0,0,22,12,9,3,2.63,3.3,2.9
E0,Aston Villa,Arsenal,0,2,18,8,2,4,6.5,4.2,1.57
E0,Liverpool,West Brom,2,2,28,4,8,2,1.4,4.75,10
E0,Tottenham,Newcastle,1,2,20,8,8,4,1.36,5.5,9
E0,Leicester,Chelsea,2,1,9,11,5,5,3.2,3.5,2.35
E0,Chelsea,Sunderland,3,1,17,11,7,3,1.33,5.25,12
E0,Everton,Leicester,2,3,13,10,5,5,2.1,3.75,3.6
E0,Man United,Norwich,1,2,11,6,2,4,1.45,4.5,8.5
E0,Newcastle,Aston Villa,1,1,8,10,4,7,2.05,3.5,4
E0,Southampton,Tottenham,0,2,11,13,4,6,2.7,3.4,2.8
E0,Stoke,Crystal Palace,1,2,26,12,5,3,2.5,3.2,3.2
E0,West Brom,Bournemouth,1,2,6,16,2,7,2.55,3.3,3
E0,Swansea,West Ham,0,0,21,11,2,2,2.1,3.4,3.9
E0,Watford,Liverpool,3,0,6,12,5,4,4.2,3.6,1.95
E0,Arsenal,Man City,2,1,8,20,5,6,2.45,3.5,3
E0,Aston Villa,West Ham,1,1,15,10,8,4,2.63,3.25,2.75
E0,Bournemouth,Crystal Palace,0,0,10,8,4,0,2.4,3.3,3
E0,Chelsea,Watford,2,2,17,12,2,3,1.44,4.5,7.5
E0,Liverpool,Leicester,1,0,25,7,4,3,1.91,3.8,3.8
E0,Man City,Sunderland,4,1,19,11,9,3,1.2,7,13
E0,Newcastle,Everton,0,1,10,20,1,7,3.2,3.5,2.2
E0,Southampton,Arsenal,4,0,15,7,5,4,3.6,3.5,2.05
E0,Stoke,Man United,2,0,13,11,3,6,3.25,3.2,2.3
E0,Swansea,West Brom,1,0,7,9,2,3,1.91,3.4,4.5
E0,Tottenham,Norwich,3,0,15,11,10,3,1.4,4.75,8
E0,Arsenal,Bournemouth,2,0,13,10,6,3,1.44,4.75,8
E0,Crystal Palace,Swansea,0,0,10,5,2,3,2.1,3.4,4
E0,Everton,Stoke,3,4,15,8,3,5,1.95,3.6,4.2
E0,Man United,Chelsea,0,0,12,8,2,3,2.6,3.3,3
E0,Norwich,Aston Villa,2,0,9,6,4,3,2.05,3.6,3.8
E0,Watford,Tottenham,1,2,9,10,1,3,3.75,3.5,2.1
E0,West Brom,Newcastle,1,0,22,7,5,2,2.2,3.25,3.75
E0,West Ham,Southampton,2,1,13,15,5,4,3.6,3.4,2.2
E0,Leicester,Man City,0,0,11,21,4,5,4.33,4,1.85
E0,Sunderland,Liverpool,0,1,8,17,3,6,5.5,3.9,1.7
E0,Arsenal,Newcastle,1,0,16,15,3,6,1.29,6.5,11
E0,Leicester,Bournemouth,0,0,16,9,2,0,1.91,3.75,4.33
E0,Man United,Swansea,2,1,19,9,6,4,1.55,4.2,7
E0,Norwich,Southampton,1,0,10,10,1,4,3.2,3.4,2.4
E0,Sunderland,Aston Villa,3,1,13,8,6,3,2.5,3.25,3.2
E0,Watford,Man City,1,2,11,16,3,5,5,4,1.75
E0,West Brom,Stoke,2,1,16,10,5,3,2.8,3.2,2.8
E0,West Ham,Liverpool,2,0,18,23,10,2,4,3.5,2.05
E0,Crystal Palace,Chelsea,0,3,8,10,4,4,3.8,3.5,2.1
E0,Everton,Tottenham,1,1,12,19,3,4,2.8,3.5,2.63
E0,Aston Villa,Crystal Palace,1,0,13,9,3,1,3.2,3.25,2.45
E0,Bournemouth,West Ham,1,3,11,10,4,5,2,3.6,4
E0,Newcastle,Man United,3,3,14,12,6,4,5,3.7,1.8
E0,Chelsea,West Brom,2,2,14,13,2,6,1.44,4.5,9
E0,Liverpool,Arsenal,3,3,22,14,6,5,2.88,3.4,2.6
E0,Man City,Everton,0,0,22,7,5,2,1.53,4.75,6
E0,Southampton,Watford,2,0,15,4,7,1,1.95,3.5,4.33
E0,Stoke,Norwich,3,1,14,5,4,2,2.05,3.3,4.2
E0,Swansea,Sunderland,2,4,10,7,5,5,1.8,3.6,5.25
E0,Tottenham,Leicester,0,1,21,10,5,2,1.75,3.8,5.25
E0,Aston Villa,Leicester,1,1,14,12,5,5,3.6,3.4,2.2
E0,Bournemouth,Norwich,3,0,15,10,8,3,1.91,3.6,4.5
E0,Chelsea,Everton,3,3,14,9,7,4,1.83,3.75,4.75
E0,Man City,Crystal Palace,4,0,17,9,4,3,1.4,5.25,8.5
E0,Newcastle,West Ham,2,1,23,10,10,3,2.5,3.4,3
E0,Southampton,West Brom,3,0,9,9,5,0,1.73,3.75,5.5
E0,Tottenham,Sunderland,4,1,26,5,11,2,1.36,5.25,9.5
E0,Liverpool,Man United,0,1,19,7,4,1,2.3,3.25,3.5
E0,Stoke,Arsenal,0,0,14,8,6,3,4.33,3.6,1.95
E0,Swansea,Watford,1,0,10,13,2,2,2.38,3.25,3.4
E0,Crystal Palace,Tottenham,1,3,11,24,3,11,3.6,3.5,2.15
E0,Leicester,Stoke,3,0,15,3,5,2,2.1,3.5,3.8
E0,Man United,Southampton,0,1,8,7,1,2,1.91,3.5,4.75
E0,Norwich,Liverpool,4,5,6,13,5,7,4.33,3.5,1.95
E0,Sunderland,Bournemouth,1,1,10,15,5,5,3,3.4,2.5
E0,Watford,Newcastle,2,1,13,11,5,2,2.05,3.5,4
E0,West Brom,Aston Villa,0,0,4,15,0,4,2.1,3.3,4
E0,West Ham,Man City,2,2,10,16,3,3,5,4,1.73
E0,Arsenal,Chelsea,0,1,9,12,1,6,2.1,3.5,3.9
E0,Everton,Swansea,1,2,20,7,2,5,1.73,3.8,5.5
E0,Arsenal,Southampton,0,0,21,14,11,3,1.75,3.75,5.25
E0,Crystal Palace,Bournemouth,1,2,14,8,3,4,2.45,3.3,3.2
E0,Leicester,Liverpool,2,0,13,14,6,2,2.63,3.4,2.88
E0,Man United,Stoke,3,0,15,10,5,0,1.7,3.75,5.75
E0,Norwich,Tottenham,0,3,10,17,2,6,4.5,3.75,1.85
E0,Sunderland,Man City,0,1,11,6,2,2,8,4.75,1.45
E0,West Brom,Swansea,1,1,17,18,7,4,2.63,3.1,3.1
E0,West Ham,Aston Villa,2,0,25,6,6,2,1.91,3.5,4.75
E0,Everton,Newcastle,3,0,18,7,7,3,1.65,4.2,5.5
E0,Watford,Chelsea,0,0,12,12,3,4,4.33,3.5,1.95
E0,Aston Villa,Norwich,2,0,10,12,3,4,2.45,3.2,3.3
E0,Liverpool,Sunderland,2,2,16,7,5,2,1.44,4.75,8.5
E0,Man City,Leicester,1,3,22,14,4,7,1.62,4.2,6
E0,Newcastle,West Brom,1,0,19,7,7,0,2.15,3.4,3.8
E0,Southampton,West Ham,1,0,8,18,2,2,1.73,3.8,5.5
E0,Stoke,Everton,0,3,11,14,3,6,2.7,3.4,2.8
E0,Swansea,Crystal Palace,1,1,19,12,3,2,2.25,3.3,3.6
E0,Tottenham,Watford,1,0,26,3,9,0,1.5,4.33,8
E0,Bournemouth,Arsenal,0,2,17,10,4,5,3.8,3.5,2.1
E0,Chelsea,Man United,1,1,16,17,5,7,2.15,3.3,3.9
E0,Bournemouth,Stoke,1,3,11,11,2,6,2.05,3.4,4.1
E0,Chelsea,Newcastle,5,1,15,10,5,4,1.44,4.75,8
E0,Crystal Palace,Watford,1,2,14,10,7,3,2.25,3.3,3.6
E0,Everton,West Brom,0,1,34,5,6,1,1.53,4.2,7.5
E0,Norwich,West Ham,2,2,13,11,3,6,2.38,3.4,3.25
E0,Sunderland,Man United,2,1,21,12,5,6,5.25,3.75,1.75
E0,Swansea,Southampton,0,1,13,13,2,5,3.2,3.25,2.5
E0,Arsenal,Leicester,2,1,24,7,6,3,1.75,4,5
E0,Aston Villa,Liverpool,0,6,6,11,1,9,4.75,3.6,1.85
E0,Man City,Tottenham,1,2,19,6,4,3,2.1,3.75,3.6
E0,Leicester,Norwich,1,0,13,9,3,1,1.5,4.33,6
E0,Southampton,Chelsea,1,2,7,16,2,4,2.8,3.25,2.5
E0,Stoke,Aston Villa,2,1,11,5,3,1,1.62,3.75,5.5
E0,Watford,Bournemouth,0,0,14,11,1,3,2.38,3.25,3
E0,West Brom,Crystal Palace,3,2,11,15,5,2,2.6,3.1,2.8
E0,West Ham,Sunderland,1,0,9,13,3,4,1.8,3.5,4.5
E0,Tottenham,Swansea,2,1,34,10,14,4,1.4,4.2,9
E0,Man United,Arsenal,3,2,7,13,5,5,3,3.25,2.38
E0,Aston Villa,Everton,1,3,14,10,5,7,4.5,3.6,1.91
E0,Bournemouth,Southampton,2,0,9,6,4,1,2.9,3.25,2.7
E0,Leicester,West Brom,2,2,22,11,5,3,1.73,3.8,5.5
E0,Norwich,Chelsea,1,2,13,10,2,2,5.25,4,1.7
E0,Sunderland,Crystal Palace,2,2,17,13,6,5,2.5,3.3,3.1
E0,Arsenal,Swansea,1,2,18,11,4,2,1.36,5.25,10
E0,Liverpool,Man City,3,0,11,4,7,2,2.63,3.4,2.88
E0,Man United,Watford,1,0,14,13,3,3,1.67,3.8,6
E0,Stoke,Newcastle,1,0,9,5,2,3,2,3.5,4.2
E0,West Ham,Tottenham,1,0,14,9,3,2,4,3.6,2
E0,Chelsea,Stoke,1,1,20,16,7,5,1.5,4.5,7.5
E0,Everton,West Ham,2,3,15,17,8,5,1.73,4,5
E0,Man City,Aston Villa,4,0,22,2,9,1,1.22,7,15
E0,Newcastle,Bournemouth,1,3,14,16,3,5,2.63,3.4,2.88
E0,Southampton,Sunderland,1,1,16,11,5,3,1.6,4,6.5
E0,Swansea,Norwich,1,0,10,8,3,3,2.05,3.5,4
E0,Tottenham,Arsenal,2,2,26,10,11,4,2.38,3.4,3.25
E0,Watford,Leicester,0,1,11,14,4,7,3,3.4,2.55
E0,Crystal Palace,Liverpool,1,2,14,19,4,5,3.8,3.5,2.1
E0,West Brom,Man United,1,0,9,7,2,1,4.33,3.4,2
E0,Bournemouth,Swansea,3,2,12,12,4,4,1.95,3.5,4.33
E0,Norwich,Man City,0,0,5,15,0,3,6,4.2,1.6
E0,Stoke,Southampton,1,2,13,11,2,4,2.7,3.2,2.9
E0,Aston Villa,Tottenham,0,2,11,19,2,8,7.5,4.5,1.5
E0,Leicester,Newcastle,1,0,10,13,1,2,1.57,4.33,6.25
E0,Chelsea,West Ham,2,2,22,13,5,6,1.75,3.8,5.25
E0,Crystal Palace,Leicester,0,1,12,8,4,3,3,3.4,2.5
E0,Everton,Arsenal,0,2,8,11,2,3,2.7,3.5,2.7
E0,Swansea,Aston Villa,1,0,10,12,1,2,1.67,3.8,6
E0,Watford,Stoke,1,2,9,9,4,6,2.4,3.25,3.3
E0,West Brom,Norwich,0,1,10,7,0,1,2.25,3.3,3.6
E0,Man City,Man United,0,1,26,5,2,3,1.83,3.75,4.75
E0,Newcastle,Sunderland,1,1,17,14,8,4,2.1,3.5,3.8
E0,Southampton,Liverpool,3,2,16,18,5,9,2.63,3.4,2.88
E0,Tottenham,Bournemouth,3,0,17,2,8,0,1.53,4.33,7
E0,Arsenal,Watford,4,0,19,6,12,2,1.36,5.25,10
E0,Aston Villa,Chelsea,0,4,15,11,4,8,6.5,4.33,1.57
E0,Bournemouth,Man City,0,4,11,15,2,7,3.75,3.6,2.1
E0,Liverpool,Tottenham,1,1,15,18,7,5,2.5,3.4,3
E0,Norwich,Newcastle,3,2,13,13,6,5,2.2,3.4,3.6
E0,Stoke,Swansea,2,2,12,12,5,3,2.2,3.4,3.6
E0,Sunderland,West Brom,0,0,22,3,7,0,2.1,3.3,4
E0,West Ham,Crystal Palace,2,2,18,12,6,5,1.95,3.6,4.2
E0,Leicester,Southampton,1,0,11,10,4,2,2.25,3.4,3.5
E0,Man United,Everton,1,0,10,7,2,1,2.1,3.5,3.75
E0,Aston Villa,Bournemouth,1,2,6,12,1,3,3.4,3.2,2.2
E0,Crystal Palace,Norwich,1,0,13,13,6,4,2.05,3.4,3.6
E0,Man City,West Brom,2,1,13,13,4,2,1.33,5,9
E0,Southampton,Newcastle,3,1,20,5,6,3,1.53,4,6
E0,Swansea,Chelsea,1,0,12,8,6,2,3.75,3.4,2
E0,Watford,Everton,1,1,13,12,5,7,3.4,3.3,2.15
E0,West Ham,Arsenal,3,3,19,11,7,6,3.6,3.5,2
E0,Liverpool,Stoke,4,1,14,10,6,3,1.55,4,5.75
E0,Sunderland,Leicester,0,2,15,17,1,7,3.4,3.4,2.1
E0,Tottenham,Man United,3,0,16,5,8,1,1.91,3.5,4
E0,Crystal Palace,Everton,0,0,18,9,6,5,2.9,3.4,2.6
E0,Chelsea,Man City,0,3,11,11,4,8,2.75,3.4,2.7
E0,Everton,Southampton,1,1,7,18,2,4,2.7,3.4,2.8
E0,Man United,Aston Villa,1,0,13,7,4,1,1.22,7,17
E0,Newcastle,Swansea,3,0,12,11,7,1,2.3,3.4,3.4
E0,Norwich,Sunderland,0,3,19,8,6,3,2.4,3.3,3.25
E0,West Brom,Watford,0,1,16,11,4,4,2.4,3.2,3.4
E0,Arsenal,Crystal Palace,1,1,21,7,6,2,1.33,5.75,9.5
E0,Bournemouth,Liverpool,1,2,18,19,5,6,3.6,3.5,2.15
E0,Leicester,West Ham,2,2,6,19,2,4,1.95,3.6,4.2
E0,Stoke,Tottenham,0,4,12,23,2,6,4.5,3.75,1.85
E0,Newcastle,Man City,1,1,5,9,3,5,6,4.5,1.57
E0,Liverpool,Everton,4,0,37,3,13,0,1.73,4,5
E0,Man United,Crystal Palace,2,0,16,5,10,0,1.53,4.33,7
E0,West Ham,Watford,3,1,18,7,7,4,1.57,4.33,6.5
E0,Arsenal,West Brom,2,0,16,8,7,1,1.29,6,13
E0,Aston Villa,Southampton,2,4,16,17,7,7,7.5,4.2,1.53
E0,Bournemouth,Chelsea,1,4,13,16,4,4,3.1,3.5,2.4
E0,Liverpool,Newcastle,2,2,13,6,4,3,1.57,4.5,6
E0,Man City,Stoke,4,0,11,14,6,2,1.3,6,11
E0,Leicester,Swansea,4,0,18,9,9,1,1.75,3.7,5.5
E0,Sunderland,Arsenal,0,0,12,20,3,7,4.5,4,1.8
E0,Tottenham,West Brom,1,1,19,16,2,3,1.22,7,15
E0,Arsenal,Norwich,1,0,14,12,3,3,1.29,6.5,11
E0,Everton,Bournemouth,2,1,12,16,5,2,2,3.8,3.8
E0,Newcastle,Crystal Palace,1,0,10,9,4,3,2,3.6,4
E0,Stoke,Sunderland,1,1,11,14,3,5,2.75,3.3,2.8
E0,Watford,Aston Villa,3,2,18,7,6,2,1.7,3.8,5.75
E0,West Brom,West Ham,0,3,15,8,5,4,4,3.4,2.1
E0,Man United,Leicester,1,1,21,14,6,3,2.1,3.4,3.9
E0,Southampton,Man City,4,2,14,6,7,5,2.8,3.4,2.7
E0,Swansea,Liverpool,3,1,18,11,9,3,3.1,3.5,2.4
E0,Chelsea,Tottenham,2,2,13,16,5,5,2.75,3.6,2.63
E0,Aston Villa,Newcastle,0,0,2,9,0,3,5.75,4.2,1.65
E0,Bournemouth,West Brom,1,1,12,12,4,4,1.95,3.6,4.2
E0,Crystal Palace,Stoke,2,1,17,12,4,3,2.05,3.5,3.9
E0,Leicester,Everton,3,1,32,9,8,5,1.91,4,4
E0,Norwich,Man United,0,1,8,15,2,2,4.5,3.6,1.91
E0,Sunderland,Chelsea,3,2,15,9,4,8,3,3.5,2.45
E0,West Ham,Swansea,1,4,25,13,7,6,1.44,4.75,8
E0,Liverpool,Watford,2,0,19,14,5,3,1.5,4.5,7.5
E0,Man City,Arsenal,2,2,14,5,3,2,2.5,3.6,2.9
E0,Tottenham,Southampton,1,2,20,10,6,2,2.05,3.6,3.9
E0,West Ham,Man United,3,2,20,3,6,2,3,3.5,2.45
E0,Liverpool,Chelsea,1,1,28,13,9,7,2,3.8,3.8
E0,Norwich,Watford,4,2,18,12,6,7,1.83,3.75,4.75
E0,Sunderland,Everton,3,0,14,17,8,6,1.75,4,5
E0,Arsenal,Aston Villa,4,0,16,5,7,2,1.17,9,17
E0,Chelsea,Leicester,1,1,17,18,4,5,2.3,3.75,3.1
E0,Everton,Norwich,3,0,15,10,8,2,1.8,4,4.5
E0,Newcastle,Tottenham,5,1,19,17,10,5,4.5,4,1.8
E0,Southampton,Crystal Palace,4,1,18,16,5,4,1.36,5.5,9
E0,Stoke,West Ham,2,1,7,20,4,7,3.5,3.6,2.15
