Div,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,BOH,BOD,BOA
E0,Newcastle,Wigan,3,0,16,9,8,4,2,3.4,3.75
E0,Arsenal,West Brom,2,0,16,7,7,2,1.5,4.33,6.5
E0,Aston Villa,Stoke,0,0,9,1,5,0,2.4,3.2,3.1
E0,Southampton,Reading,1,0,18,6,9,2,1.91,3.6,4
E0,Sunderland,Chelsea,1,3,14,11,10,5,4.75,3.5,1.8
E0,Swansea,Norwich,3,4,21,10,10,8,1.8,3.6,4.5
E0,Wigan,QPR,2,2,14,8,9,4,2.3,3.4,3.1
E0,Everton,Tottenham,2,1,17,8,11,6,2,3.5,3.75
E0,Man City,Man United,2,3,16,8,11,3,2.2,3.5,3.2
E0,West Ham,Liverpool,2,3,9,16,6,8,3,3.3,2.38
E0,Fulham,Newcastle,2,1,16,20,7,13,1.91,3.6,4
E0,Sunderland,Reading,3,0,16,12,11,5,2,3.5,3.75
E0,Liverpool,Aston Villa,1,3,26,9,17,6,1.36,4.75,9
E0,Man United,Sunderland,3,1,15,13,6,10,1.2,6.5,15
E0,Newcastle,Man City,1,3,17,16,8,10,5.5,3.75,1.67
E0,Norwich,Wigan,2,1,16,12,10,6,2.2,3.4,3.25
E0,QPR,Fulham,2,1,19,6,9,3,2.4,3.4,2.88
E0,Stoke,Everton,1,1,14,9,8,5,3.1,3.2,2.4
E0,Tottenham,Swansea,1,0,24,4,16,0,1.62,4,5.5
E0,West Brom,West Ham,0,0,19,10,10,2,2,3.5,3.75
E0,Reading,Arsenal,2,5,7,25,5,17,5.5,4,1.62
E0,Liverpool,Fulham,4,0,22,7,12,6,1.53,4,6.5
E0,Man City,Reading,1,0,17,6,10,1,1.14,8,19
E0,Newcastle,QPR,1,0,18,5,8,4,2.1,3.4,3.5
E0,Southampton,Sunderland,0,1,13,10,7,6,2,3.5,3.75
E0,Tottenham,Stoke,0,0,21,4,14,2,1.62,3.75,6
E0,West Brom,Norwich,2,1,12,10,8,4,1.91,3.6,4
E0,West Ham,Everton,1,2,6,15,5,8,2.88,3.25,2.5
E0,Wigan,Arsenal,0,1,13,10,5,8,4.75,3.75,1.73
E0,Chelsea,Aston Villa,8,0,24,7,18,4,1.33,5.5,8.5
E0,Swansea,Man United,1,1,14,19,10,16,5,4,1.67
E0,Aston Villa,Tottenham,0,4,4,20,1,16,3.75,3.5,2
E0,Everton,Wigan,2,1,17,10,9,6,1.44,4.5,7
E0,Fulham,Southampton,1,1,10,7,2,3,1.85,3.6,4.2
E0,Man United,Newcastle,4,3,16,16,10,11,1.22,6.5,13
E0,Norwich,Chelsea,0,1,8,20,4,11,6,3.75,1.62
E0,QPR,West Brom,1,2,18,12,8,6,2.2,3.4,3.25
E0,Reading,Swansea,0,0,3,10,2,4,2.9,3.4,2.38
E0,Stoke,Liverpool,3,1,7,12,6,6,3.4,3.2,2.25
E0,Sunderland,Man City,1,0,12,19,6,12,6.5,4,1.53
E0,Arsenal,Newcastle,7,3,16,10,12,8,1.44,4.5,7
E0,Aston Villa,Wigan,0,3,11,9,4,6,2.4,3.25,3
E0,Fulham,Swansea,1,2,22,10,13,9,2.1,3.4,3.5
E0,Man United,West Brom,2,0,17,13,14,9,1.3,5.5,10
E0,Norwich,Man City,3,4,13,13,8,9,6,4,1.57
E0,Reading,West Ham,1,0,3,11,2,3,2.88,3.25,2.5
E0,Stoke,Southampton,3,3,10,8,8,7,1.8,3.5,4.75
E0,Sunderland,Tottenham,1,2,9,18,6,14,3.5,3.4,2.1
E0,Everton,Chelsea,1,2,12,15,6,10,2.88,3.3,2.5
E0,QPR,Liverpool,0,3,14,16,7,11,4,3.5,1.91
E0,Man City,Stoke,3,0,17,4,9,3,1.29,5.5,11
E0,Southampton,Arsenal,1,1,9,6,6,4,5,3.75,1.7
E0,Swansea,Aston Villa,2,2,23,8,13,6,1.57,4,6
E0,Tottenham,Reading,3,1,30,7,20,4,1.33,5,10
E0,West Brom,Fulham,1,2,17,10,10,5,2,3.5,3.75
E0,West Ham,Norwich,2,1,14,9,8,3,2.1,3.4,3.5
E0,Wigan,Man United,0,4,7,14,3,9,6,4.2,1.53
E0,Chelsea,QPR,0,1,23,8,11,5,1.2,6.5,15
E0,Liverpool,Sunderland,3,0,27,6,16,5,1.4,4.5,8.5
E0,Newcastle,Everton,1,2,14,7,11,6,3,3.4,2.38
E0,Aston Villa,Southampton,0,1,16,11,10,4,2.55,3.5,2.9
E0,Everton,Swansea,0,0,16,4,8,2,1.57,4.2,6.5
E0,Fulham,Wigan,1,1,14,15,5,6,2.05,3.5,4
E0,Norwich,Newcastle,0,0,12,9,3,4,2.2,3.6,3.4
E0,QPR,Tottenham,0,0,4,16,1,8,4.5,3.8,1.85
E0,Reading,West Brom,3,2,7,11,7,6,3,3.4,2.5
E0,Stoke,Chelsea,0,4,11,11,5,9,4.33,3.5,1.95
E0,Sunderland,West Ham,3,0,18,9,14,4,2.38,3.3,3.3
E0,Arsenal,Man City,0,2,9,16,4,9,2.63,3.5,2.8
E0,Man United,Liverpool,2,1,15,12,10,5,1.91,3.8,4.2
E0,Chelsea,Southampton,2,2,19,7,10,3,1.25,6.5,15
E0,Liverpool,Norwich,5,0,17,5,10,3,1.33,5.5,10.5
E0,Man City,Fulham,2,0,20,3,11,0,1.25,6.5,14
E0,Newcastle,Reading,1,2,15,6,10,2,1.75,4,5
E0,Swansea,Stoke,3,1,12,7,6,2,2.2,3.4,3.6
E0,West Brom,Aston Villa,2,2,25,11,9,7,1.75,4,5
E0,West Ham,QPR,1,1,22,9,13,6,2.1,3.5,3.75
E0,Wigan,Sunderland,2,3,20,10,11,5,2.15,3.4,3.8
E0,Chelsea,Arsenal,2,1,13,12,8,8,1.91,3.6,4
E0,Tottenham,Man United,1,1,23,6,18,4,2.9,3.6,2.5
E0,Southampton,Everton,0,0,14,10,11,7,3.6,3.5,2.05
E0,Arsenal,West Ham,5,1,23,7,17,5,1.44,4.75,8
E0,Aston Villa,Newcastle,1,2,10,10,4,7,2.9,3.4,2.6
E0,QPR,Man City,0,0,5,15,3,7,7.5,4.5,1.5
E0,Stoke,Wigan,2,2,9,11,4,6,2.2,3.3,3.75
E0,Sunderland,Swansea,0,0,4,18,2,8,2.5,3.4,3
E0,Arsenal,Liverpool,2,2,14,10,6,5,2.4,3.5,3.1
E0,Everton,West Brom,2,1,11,7,4,4,1.6,4.1,6.5
E0,Fulham,West Ham,3,1,13,8,6,4,2.2,3.5,3.5
E0,Man United,Southampton,2,1,11,21,7,10,1.25,6.5,14
E0,Norwich,Tottenham,1,1,8,12,4,7,4.75,3.75,1.83
E0,Reading,Chelsea,2,2,5,14,2,5,7.5,4.5,1.5
E0,Arsenal,Stoke,1,0,15,6,9,2,1.44,4.5,9
E0,Everton,Aston Villa,3,3,22,8,13,4,1.4,5,9
E0,Fulham,Man United,0,1,15,13,8,8,5.5,4.2,1.65
E0,Newcastle,Chelsea,3,2,19,12,13,6,4,3.6,2
E0,QPR,Norwich,0,0,15,14,7,9,1.95,3.6,4.33
E0,Reading,Sunderland,2,1,9,10,5,6,2.5,3.4,3
E0,West Ham,Swansea,1,0,18,11,9,7,2.4,3.4,3.2
E0,Wigan,Southampton,2,2,5,15,3,7,2.2,3.5,3.5
E0,Man City,Liverpool,2,2,9,21,5,12,1.83,3.9,4.5
E0,West Brom,Tottenham,0,1,4,21,3,13,3.6,3.4,2.2
E0,Chelsea,Wigan,4,1,25,13,17,10,1.36,5.5,9.5
E0,Norwich,Fulham,0,0,15,7,8,5,2.3,3.4,3.4
E0,Southampton,Man City,3,1,13,7,7,4,5.75,4,1.67
E0,Stoke,Reading,2,1,13,5,10,4,1.91,3.5,4.6
E0,Sunderland,Arsenal,0,1,12,18,7,9,4.5,3.6,1.91
E0,Swansea,QPR,4,1,13,14,12,8,1.83,3.75,4.75
E0,Tottenham,Newcastle,2,1,16,9,9,7,1.67,4,5.75
E0,Aston Villa,West Ham,2,1,7,13,2,7,2.63,3.4,2.88
E0,Man United,Everton,2,0,10,9,6,8,1.75,3.9,5
E0,Liverpool,West Brom,0,2,23,4,14,3,1.4,5,9
E0,Liverpool,Swansea,5,0,33,4,18,3,1.57,4.4,6
E0,Arsenal,Aston Villa,2,1,24,5,14,3,1.33,5.5,11
E0,Fulham,Stoke,1,0,20,7,9,2,2.2,3.3,3.75
E0,Norwich,Everton,2,1,10,11,9,5,3.8,3.5,2.1
E0,QPR,Man United,0,2,12,13,5,8,7,4.33,1.53
E0,Reading,Wigan,0,3,7,14,1,8,2.63,3.4,2.88
E0,West Brom,Sunderland,2,1,17,10,7,6,2.05,3.5,4
E0,Man City,Chelsea,2,0,15,4,11,1,1.95,3.6,4.33
E0,Newcastle,Southampton,4,2,11,11,5,7,2.2,3.5,3.2
E0,West Ham,Tottenham,2,3,8,25,6,16,3.6,3.5,2.15
E0,Chelsea,West Brom,1,0,25,8,19,4,1.4,5,9
E0,Everton,Reading,3,1,18,12,12,6,1.38,5,10
E0,Man United,Norwich,4,0,13,1,10,1,1.33,5.5,11
E0,Southampton,QPR,1,2,17,5,9,3,1.85,3.8,4.5
E0,Stoke,West Ham,0,1,10,10,2,7,2.15,3.25,4
E0,Sunderland,Fulham,2,2,12,7,6,4,2.4,3.3,3.3
E0,Swansea,Newcastle,1,0,10,14,7,7,2.1,3.6,3.75
E0,Wigan,Liverpool,0,4,15,8,11,7,4.5,3.75,1.85
E0,Tottenham,Arsenal,2,1,11,10,5,6,2.3,3.6,3.25
E0,Aston Villa,Man City,0,1,10,20,5,12,7.5,4.5,1.44
E0,Norwich,Southampton,0,0,3,15,2,7,2.5,3.4,3
E0,QPR,Sunderland,3,1,15,7,8,3,2.25,3.4,3.5
E0,Reading,Aston Villa,1,2,10,18,4,7,2.45,3.4,3.1
E0,West Brom,Swansea,2,1,12,9,6,4,2.45,3.3,3.2
E0,Liverpool,Tottenham,3,2,10,15,4,9,1.95,3.8,4
E0,Newcastle,Stoke,2,1,14,7,6,4,1.83,3.7,4.8
E0,Aston Villa,QPR,3,2,10,18,6,11,2.3,3.4,3.4
E0,Everton,Man City,2,0,11,17,5,11,3.9,3.6,2.05
E0,Man United,Reading,1,0,17,5,8,1,1.17,9,19
E0,Southampton,Liverpool,3,1,17,8,12,6,4.2,3.8,1.91
E0,Stoke,West Brom,0,0,13,9,5,5,2.5,3.3,3.1
E0,Swansea,Arsenal,0,2,9,15,2,11,3.4,3.5,2.25
E0,Chelsea,West Ham,2,0,24,15,14,9,1.4,5,9
E0,Sunderland,Norwich,1,1,16,7,8,3,2.05,3.5,4
E0,Tottenham,Fulham,0,1,12,6,6,2,1.5,4.5,7.5
E0,Wigan,Newcastle,2,1,13,9,10,4,2.3,3.4,3.4
E0,Arsenal,Reading,4,1,23,4,14,2,1.25,6.5,15
E0,Everton,Stoke,1,0,15,10,9,5,1.57,3.9,7.5
E0,Man City,Newcastle,4,0,19,5,11,1,1.33,5.5,11
E0,Southampton,Chelsea,2,1,13,7,8,4,3.5,3.5,2.2
E0,Sunderland,Man United,0,1,9,10,4,6,6,4,1.65
E0,Swansea,Tottenham,1,2,11,9,3,7,3.4,3.4,2.3
E0,West Ham,West Brom,3,1,14,17,8,11,2.3,3.4,3.4
E0,Wigan,Norwich,1,0,13,9,6,5,1.95,3.6,4.33
E0,Aston Villa,Liverpool,1,2,10,16,7,12,5,4,1.75
E0,Fulham,QPR,3,2,9,19,5,11,2,3.6,4
E0,Norwich,Swansea,2,2,12,16,9,9,2.63,3.3,2.9
E0,Reading,Southampton,0,2,8,12,3,4,3.3,3.6,2.25
E0,Stoke,Aston Villa,1,3,6,11,2,8,2.1,3.4,4
E0,West Brom,Arsenal,1,2,16,11,5,6,4.1,3.7,1.95
E0,Chelsea,Sunderland,2,1,14,7,7,3,1.36,5,11
E0,Liverpool,West Ham,0,0,19,10,12,4,1.36,5.5,9
E0,Newcastle,Fulham,1,0,20,5,10,3,2.1,3.5,3.8
E0,QPR,Wigan,1,1,6,16,2,10,2.38,3.4,3.25
E0,Tottenham,Everton,2,2,19,9,10,5,2.2,3.4,3.6
E0,Man United,Man City,1,2,16,9,7,5,2.3,3.5,3.3
E0,Arsenal,Norwich,3,1,10,5,7,5,1.25,6.5,14
E0,Aston Villa,Fulham,1,1,15,8,7,3,2.3,3.3,3.5
E0,Everton,QPR,2,0,14,8,10,5,1.44,4.75,8
E0,Reading,Liverpool,0,0,7,26,5,15,8,4.75,1.45
E0,Southampton,West Ham,1,1,15,6,11,4,1.91,3.75,4.2
E0,Newcastle,Sunderland,0,3,15,8,9,7,1.95,3.5,4.5
E0,Stoke,Man United,0,2,13,9,4,3,7,3.9,1.6
E0,Arsenal,Everton,0,0,10,10,6,5,1.75,3.9,5
E0,Fulham,Chelsea,0,3,11,13,7,10,4.75,3.8,1.8
E0,Man City,Wigan,1,0,10,8,4,6,1.25,6.5,14
E0,West Ham,Man United,2,2,10,15,4,9,5.5,3.9,1.7
E0,Fulham,Arsenal,0,1,7,10,5,7,5,4,1.75
E0,Norwich,Reading,2,1,19,14,9,6,1.75,3.8,5.25
E0,QPR,Stoke,0,2,25,11,11,4,2.25,3.4,3.5
E0,Sunderland,Everton,1,0,8,8,4,5,3.4,3.4,2.3
E0,Swansea,Southampton,0,0,14,9,7,5,2.38,3.5,3.1
E0,West Brom,Newcastle,1,1,8,10,4,6,2.25,3.5,3.4
E0,West Ham,Wigan,2,0,17,18,11,10,2.3,3.5,3.3
E0,Liverpool,Chelsea,2,2,23,9,12,6,2.15,3.6,3.6
E0,Tottenham,Man City,3,1,11,11,8,7,3.25,3.6,2.3
E0,Man United,Aston Villa,3,0,10,8,5,5,1.25,6.75,13
E0,Everton,Fulham,1,0,17,6,10,2,1.5,4.5,7.5
E0,Man City,West Ham,2,1,16,9,10,6,1.29,6,12
E0,Newcastle,Liverpool,0,6,5,11,1,10,2.88,3.6,2.5
E0,Southampton,West Brom,0,3,16,11,4,9,1.85,3.75,4.6
E0,Stoke,Norwich,1,0,12,5,4,0,2.25,3.3,3.6
E0,Wigan,Tottenham,2,2,6,14,4,7,3.8,3.6,2.05
E0,Arsenal,Man United,1,1,19,10,13,5,2.25,3.6,3.3
E0,Chelsea,Swansea,2,0,21,11,14,8,1.36,5.5,9
E0,Reading,QPR,0,0,13,15,7,5,2.55,3.5,2.88
E0,Aston Villa,Sunderland,6,1,18,7,15,4,2.3,3.4,3.4
E0,Fulham,Reading,2,4,18,20,13,13,1.73,3.9,5.25
E0,Norwich,Aston Villa,1,2,9,12,4,6,2.55,3.3,3
E0,QPR,Arsenal,0,1,14,13,6,11,8,4.75,1.44
E0,Swansea,Man City,0,0,7,12,1,8,5.25,3.8,1.75
E0,Tottenham,Southampton,1,0,7,10,4,6,1.44,4.75,8
E0,West Brom,Wigan,2,3,17,13,11,8,2.45,3.5,3
E0,West Ham,Newcastle,0,0,9,11,3,6,2.38,3.4,3.25
E0,Liverpool,Everton,0,0,16,11,8,4,1.95,3.6,4.2
E0,Man United,Chelsea,0,1,10,15,4,6,2.2,3.5,3.5
E0,Sunderland,Stoke,1,1,14,11,7,7,2.1,3.3,4
E0,Man City,West Brom,1,0,21,20,9,11,1.4,5,9
E0,Wigan,Swansea,2,3,14,10,11,6,1.83,3.75,4.75
E0,Chelsea,Tottenham,2,2,15,13,8,6,1.95,3.75,4
E0,Aston Villa,Chelsea,1,2,12,11,7,8,4.5,3.8,1.85
E0,Everton,West Ham,2,0,23,7,13,2,1.5,4.5,7.5
E0,Fulham,Liverpool,1,3,10,20,8,14,3.9,3.6,2.05
E0,Man United,Swansea,2,1,16,5,9,2,1.3,5.75,12
E0,Norwich,West Brom,4,0,11,8,8,5,2.2,3.4,3.6
E0,QPR,Newcastle,1,2,8,10,3,7,3.4,3.4,2.3
E0,Stoke,Tottenham,1,2,6,23,3,15,4.5,3.6,1.91
E0,Sunderland,Southampton,1,1,5,15,5,10,2.8,3.2,2.8
E0,Arsenal,Wigan,4,1,19,10,12,5,1.4,5.5,8
E0,Reading,Man City,0,2,11,27,7,20,6,4.33,1.6
E0,Chelsea,Everton,2,1,20,16,10,9,1.7,4,5.5
E0,Liverpool,QPR,1,0,27,10,20,3,1.25,7,12
E0,Man City,Norwich,2,3,12,12,5,7,1.33,5.5,11
E0,Newcastle,Arsenal,0,1,7,9,2,3,6,4.6,1.55
E0,Southampton,Stoke,1,1,11,7,7,3,1.75,3.8,5.25
E0,Swansea,Fulham,0,3,19,8,11,6,1.8,3.8,4.75
E0,Tottenham,Sunderland,1,0,23,6,19,4,1.29,6,12
E0,West Brom,Man United,5,5,15,12,8,8,4.5,3.9,1.83
E0,West Ham,Reading,4,2,21,17,12,7,1.67,4,5.75
E0,Wigan,Aston Villa,2,2,12,5,6,2,2.15,3.6,3.6
